id,AL,AZ,CA,CO,CT,FL,GA,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MO,NJ,NM,NY,NC,OH,OK,OR,PA,SC,TN,TX,VA,WA,WV,WI,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive,cli,ili,wnohh_cmnty_cli,wbelief_masking_effective,wbelief_distancing_effective,wcovid_vaccinated_friends,wlarge_event_indoors,wothers_masked_public,wothers_distanced_public,wshop_indoors,wrestaurant_indoors,wworried_catch_covid,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask_7d,public_transit,worried_finances,tested_positive
28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2452949,1.2158346,11.3537445,59.922108,64.0955444,51.7301397,30.0096133,10.3594204,17.0972905,69.3604334,40.2773229,36.9007934,17.1013199,12.3054062,55.1004235,3.0324002,37.4036666,10.7599808,1.1060022,1.0770435,10.9829731,60.594718,65.3793587,52.0457444,30.1679247,9.6780787,17.3014348,68.6461773,39.8540363,36.498091,16.4605822,11.8046737,54.89045,2.8566816,37.1176403,10.8055727,1.1206784,1.0921243,10.6226179,61.5450197,66.8575539,53.4924462,29.5623058,10.0643871,17.187326,67.571252,39.4453163,36.4507061,16.1936126,11.4105853,54.6010492,2.9413273,37.2807272,10.9955769
29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1060022,1.0770435,10.9829731,60.594718,65.3793587,52.0457444,30.1679247,9.6780787,17.3014348,68.6461773,39.8540363,36.498091,16.4605822,11.8046737,54.89045,2.8566816,37.1176403,10.8055727,1.1206784,1.0921243,10.6226179,61.5450197,66.8575539,53.4924462,29.5623058,10.0643871,17.187326,67.571252,39.4453163,36.4507061,16.1936126,11.4105853,54.6010492,2.9413273,37.2807272,10.9955769,1.0741935,1.0358153,11.2756383,61.8318738,67.2505889,54.7665214,29.1127737,10.7090993,17.3140607,68.2387637,40.1927677,35.949632,16.08078,11.2586596,54.8996925,3.1236862,38.0936816,11.0357378
30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1206784,1.0921243,10.6226179,61.5450197,66.8575539,53.4924462,29.5623058,10.0643871,17.187326,67.571252,39.4453163,36.4507061,16.1936126,11.4105853,54.6010492,2.9413273,37.2807272,10.9955769,1.0741935,1.0358153,11.2756383,61.8318738,67.2505889,54.7665214,29.1127737,10.7090993,17.3140607,68.2387637,40.1927677,35.949632,16.08078,11.2586596,54.8996925,3.1236862,38.0936816,11.0357378,0.9118675,0.8728773,11.7545756,62.451059,67.1899441,53.3402367,28.2877789,10.6897813,18.1960061,68.2945706,39.9457,35.9689257,15.9277697,11.453979,54.9563947,3.1607856,38.3661982,9.5791752
31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0741935,1.0358153,11.2756383,61.8318738,67.2505889,54.7665214,29.1127737,10.7090993,17.3140607,68.2387637,40.1927677,35.949632,16.08078,11.2586596,54.8996925,3.1236862,38.0936816,11.0357378,0.9118675,0.8728773,11.7545756,62.451059,67.1899441,53.3402367,28.2877789,10.6897813,18.1960061,68.2945706,39.9457,35.9689257,15.9277697,11.453979,54.9563947,3.1607856,38.3661982,9.5791752,0.8131427,0.8262678,11.8185501,61.8079256,66.8261406,52.8283406,29.0412569,10.8315688,17.9263866,68.0512306,40.4533059,36.222099,15.8103938,11.215691,54.4559314,2.8455998,37.7418188,9.0276775
32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9118675,0.8728773,11.7545756,62.451059,67.1899441,53.3402367,28.2877789,10.6897813,18.1960061,68.2945706,39.9457,35.9689257,15.9277697,11.453979,54.9563947,3.1607856,38.3661982,9.5791752,0.8131427,0.8262678,11.8185501,61.8079256,66.8261406,52.8283406,29.0412569,10.8315688,17.9263866,68.0512306,40.4533059,36.222099,15.8103938,11.215691,54.4559314,2.8455998,37.7418188,9.0276775,0.7805497,0.793858,11.9410577,61.6670111,67.3198603,52.7811851,28.1474387,10.4464518,19.5186613,69.0948166,40.5089958,36.5734332,15.9400734,11.3677934,54.1462631,2.4502179,38.042333,11.1373457
33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8131427,0.8262678,11.8185501,61.8079256,66.8261406,52.8283406,29.0412569,10.8315688,17.9263866,68.0512306,40.4533059,36.222099,15.8103938,11.215691,54.4559314,2.8455998,37.7418188,9.0276775,0.7805497,0.793858,11.9410577,61.6670111,67.3198603,52.7811851,28.1474387,10.4464518,19.5186613,69.0948166,40.5089958,36.5734332,15.9400734,11.3677934,54.1462631,2.4502179,38.042333,11.1373457,0.7849703,0.8284673,12.1168513,63.5506617,68.5434822,54.5192823,28.2176053,11.0006297,18.12963,68.5928084,39.2080253,38.3472332,16.4827041,11.4210732,54.1684211,2.6006176,37.0453354,11.3424036
34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7805497,0.793858,11.9410577,61.6670111,67.3198603,52.7811851,28.1474387,10.4464518,19.5186613,69.0948166,40.5089958,36.5734332,15.9400734,11.3677934,54.1462631,2.4502179,38.042333,11.1373457,0.7849703,0.8284673,12.1168513,63.5506617,68.5434822,54.5192823,28.2176053,11.0006297,18.12963,68.5928084,39.2080253,38.3472332,16.4827041,11.4210732,54.1684211,2.6006176,37.0453354,11.3424036,0.8908731,0.9142289,12.3954917,63.1049308,67.226589,54.0768693,28.7911667,10.6185199,17.2163908,69.9399893,40.1985691,38.4816777,16.9442027,11.7863168,53.4437509,2.5413561,36.3600709,9.7281062
35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7849703,0.8284673,12.1168513,63.5506617,68.5434822,54.5192823,28.2176053,11.0006297,18.12963,68.5928084,39.2080253,38.3472332,16.4827041,11.4210732,54.1684211,2.6006176,37.0453354,11.3424036,0.8908731,0.9142289,12.3954917,63.1049308,67.226589,54.0768693,28.7911667,10.6185199,17.2163908,69.9399893,40.1985691,38.4816777,16.9442027,11.7863168,53.4437509,2.5413561,36.3600709,9.7281062,1.0256696,1.0494355,12.9497568,62.0305437,67.676314,54.1288374,29.5976182,10.5165127,17.3612908,70.128452,40.6245626,39.5419378,17.140238,11.9435484,53.0405439,2.9464745,37.1420204,7.7827472
36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8908731,0.9142289,12.3954917,63.1049308,67.226589,54.0768693,28.7911667,10.6185199,17.2163908,69.9399893,40.1985691,38.4816777,16.9442027,11.7863168,53.4437509,2.5413561,36.3600709,9.7281062,1.0256696,1.0494355,12.9497568,62.0305437,67.676314,54.1288374,29.5976182,10.5165127,17.3612908,70.128452,40.6245626,39.5419378,17.140238,11.9435484,53.0405439,2.9464745,37.1420204,7.7827472,1.1394463,1.1635361,12.18776,62.8518231,69.0536935,55.1605054,30.2129323,10.3807492,17.716318,70.0548691,40.3804265,40.0554274,17.0882101,11.7688709,53.2458592,2.9198772,37.4418712,6.6511473
37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0256696,1.0494355,12.9497568,62.0305437,67.676314,54.1288374,29.5976182,10.5165127,17.3612908,70.128452,40.6245626,39.5419378,17.140238,11.9435484,53.0405439,2.9464745,37.1420204,7.7827472,1.1394463,1.1635361,12.18776,62.8518231,69.0536935,55.1605054,30.2129323,10.3807492,17.716318,70.0548691,40.3804265,40.0554274,17.0882101,11.7688709,53.2458592,2.9198772,37.4418712,6.6511473,1.185007,1.2091556,12.2647749,62.1100628,69.0449385,57.2284455,30.305088,11.4326746,17.6994791,69.6816747,40.9340216,39.5807721,17.3754151,11.8418276,53.2981008,3.1265051,37.9816493,6.7096662
38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1394463,1.1635361,12.18776,62.8518231,69.0536935,55.1605054,30.2129323,10.3807492,17.716318,70.0548691,40.3804265,40.0554274,17.0882101,11.7688709,53.2458592,2.9198772,37.4418712,6.6511473,1.185007,1.2091556,12.2647749,62.1100628,69.0449385,57.2284455,30.305088,11.4326746,17.6994791,69.6816747,40.9340216,39.5807721,17.3754151,11.8418276,53.2981008,3.1265051,37.9816493,6.7096662,1.2733785,1.2733785,12.1424937,62.555492,69.535179,57.4144142,29.5209152,12.216578,17.8108613,69.5982007,41.2265213,39.8878547,17.6226961,11.9321912,53.3164745,3.5877487,38.6366634,6.3377336
39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.185007,1.2091556,12.2647749,62.1100628,69.0449385,57.2284455,30.305088,11.4326746,17.6994791,69.6816747,40.9340216,39.5807721,17.3754151,11.8418276,53.2981008,3.1265051,37.9816493,6.7096662,1.2733785,1.2733785,12.1424937,62.555492,69.535179,57.4144142,29.5209152,12.216578,17.8108613,69.5982007,41.2265213,39.8878547,17.6226961,11.9321912,53.3164745,3.5877487,38.6366634,6.3377336,1.309851,1.309851,12.9961057,62.5202419,69.5237514,56.4776555,30.409564,12.2765388,16.8726945,70.0024063,41.7938513,41.0097249,17.9957279,12.3567921,52.342435,3.5959649,38.4013757,6.3978041
40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2733785,1.2733785,12.1424937,62.555492,69.535179,57.4144142,29.5209152,12.216578,17.8108613,69.5982007,41.2265213,39.8878547,17.6226961,11.9321912,53.3164745,3.5877487,38.6366634,6.3377336,1.309851,1.309851,12.9961057,62.5202419,69.5237514,56.4776555,30.409564,12.2765388,16.8726945,70.0024063,41.7938513,41.0097249,17.9957279,12.3567921,52.342435,3.5959649,38.4013757,6.3978041,1.208363,1.1979183,12.8188798,62.1802814,67.4815806,54.9678282,30.9247494,11.3162617,17.4977184,70.8404746,42.7318874,38.7894116,17.7196409,12.4776171,52.5955278,3.5614433,38.6774885,5.4498418
41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.309851,1.309851,12.9961057,62.5202419,69.5237514,56.4776555,30.409564,12.2765388,16.8726945,70.0024063,41.7938513,41.0097249,17.9957279,12.3567921,52.342435,3.5959649,38.4013757,6.3978041,1.208363,1.1979183,12.8188798,62.1802814,67.4815806,54.9678282,30.9247494,11.3162617,17.4977184,70.8404746,42.7318874,38.7894116,17.7196409,12.4776171,52.5955278,3.5614433,38.6774885,5.4498418,1.0172118,1.0277757,13.103728,61.5718723,67.2509406,53.7759756,29.8761066,12.1041223,17.3660018,70.2695162,42.5667665,38.1185976,17.8505947,12.6471112,53.1427562,3.7535317,39.624784,4.6339226
42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.208363,1.1979183,12.8188798,62.1802814,67.4815806,54.9678282,30.9247494,11.3162617,17.4977184,70.8404746,42.7318874,38.7894116,17.7196409,12.4776171,52.5955278,3.5614433,38.6774885,5.4498418,1.0172118,1.0277757,13.103728,61.5718723,67.2509406,53.7759756,29.8761066,12.1041223,17.3660018,70.2695162,42.5667665,38.1185976,17.8505947,12.6471112,53.1427562,3.7535317,39.624784,4.6339226,0.9457215,0.9770284,12.6599121,61.3586808,65.2433678,53.3537597,29.6049528,12.309151,17.8243151,70.7457602,43.0637711,37.4928938,17.6091041,12.4890174,52.2512135,3.5296752,38.3043767,6.1271596
43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0172118,1.0277757,13.103728,61.5718723,67.2509406,53.7759756,29.8761066,12.1041223,17.3660018,70.2695162,42.5667665,38.1185976,17.8505947,12.6471112,53.1427562,3.7535317,39.624784,4.6339226,0.9457215,0.9770284,12.6599121,61.3586808,65.2433678,53.3537597,29.6049528,12.309151,17.8243151,70.7457602,43.0637711,37.4928938,17.6091041,12.4890174,52.2512135,3.5296752,38.3043767,6.1271596,0.8608816,0.8920706,13.0184794,61.6819532,64.8721766,51.4794872,28.5298555,12.0659114,18.6801032,70.8988488,42.7382067,37.3567738,17.8415173,12.3895407,52.2788314,3.5416522,37.8585544,6.0971654
44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9457215,0.9770284,12.6599121,61.3586808,65.2433678,53.3537597,29.6049528,12.309151,17.8243151,70.7457602,43.0637711,37.4928938,17.6091041,12.4890174,52.2512135,3.5296752,38.3043767,6.1271596,0.8608816,0.8920706,13.0184794,61.6819532,64.8721766,51.4794872,28.5298555,12.0659114,18.6801032,70.8988488,42.7382067,37.3567738,17.8415173,12.3895407,52.2788314,3.5416522,37.8585544,6.0971654,0.8694213,0.9010471,13.0713968,61.472429,65.2337461,50.556417,29.7985872,10.2141267,17.8448709,70.8679761,43.190341,38.1625412,17.5849467,12.0320257,51.5041343,3.6332892,37.3815898,7.4738107
45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8608816,0.8920706,13.0184794,61.6819532,64.8721766,51.4794872,28.5298555,12.0659114,18.6801032,70.8988488,42.7382067,37.3567738,17.8415173,12.3895407,52.2788314,3.5416522,37.8585544,6.0971654,0.8694213,0.9010471,13.0713968,61.472429,65.2337461,50.556417,29.7985872,10.2141267,17.8448709,70.8679761,43.190341,38.1625412,17.5849467,12.0320257,51.5041343,3.6332892,37.3815898,7.4738107,1.0683884,1.0899999,13.8432811,61.4450809,64.7343653,51.5526819,29.9585782,9.2665583,17.8672303,71.73991,42.738764,37.0234791,17.8327041,12.0344207,50.8834352,3.3747192,38.046287,10.8034284
46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8694213,0.9010471,13.0713968,61.472429,65.2337461,50.556417,29.7985872,10.2141267,17.8448709,70.8679761,43.190341,38.1625412,17.5849467,12.0320257,51.5041343,3.6332892,37.3815898,7.4738107,1.0683884,1.0899999,13.8432811,61.4450809,64.7343653,51.5526819,29.9585782,9.2665583,17.8672303,71.73991,42.738764,37.0234791,17.8327041,12.0344207,50.8834352,3.3747192,38.046287,10.8034284,1.2176622,1.2398004,14.2136085,63.5652234,64.7948637,53.4314973,29.1877699,10.0911198,19.6672582,71.3720882,41.1134031,37.4743926,18.4374389,12.2997261,51.5505315,3.2581122,39.1279913,9.2959732
47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0683884,1.0899999,13.8432811,61.4450809,64.7343653,51.5526819,29.9585782,9.2665583,17.8672303,71.73991,42.738764,37.0234791,17.8327041,12.0344207,50.8834352,3.3747192,38.046287,10.8034284,1.2176622,1.2398004,14.2136085,63.5652234,64.7948637,53.4314973,29.1877699,10.0911198,19.6672582,71.3720882,41.1134031,37.4743926,18.4374389,12.2997261,51.5505315,3.2581122,39.1279913,9.2959732,1.280297,1.3025352,14.499369,63.7482423,65.858773,54.0205064,29.0427378,10.4352771,20.9056705,71.0105262,41.1500999,37.0197054,18.1798088,12.0333635,50.6789341,3.1710103,39.1631593,9.8927625
48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2176622,1.2398004,14.2136085,63.5652234,64.7948637,53.4314973,29.1877699,10.0911198,19.6672582,71.3720882,41.1134031,37.4743926,18.4374389,12.2997261,51.5505315,3.2581122,39.1279913,9.2959732,1.280297,1.3025352,14.499369,63.7482423,65.858773,54.0205064,29.0427378,10.4352771,20.9056705,71.0105262,41.1500999,37.0197054,18.1798088,12.0333635,50.6789341,3.1710103,39.1631593,9.8927625,1.6123728,1.6347097,14.3163762,65.3805845,66.5618941,54.3913412,29.2230165,9.7662065,22.9861482,72.0622306,41.5325109,37.5864307,18.1843608,11.9881505,49.8240676,2.9816754,38.2414258,10.4080717
49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280297,1.3025352,14.499369,63.7482423,65.858773,54.0205064,29.0427378,10.4352771,20.9056705,71.0105262,41.1500999,37.0197054,18.1798088,12.0333635,50.6789341,3.1710103,39.1631593,9.8927625,1.6123728,1.6347097,14.3163762,65.3805845,66.5618941,54.3913412,29.2230165,9.7662065,22.9861482,72.0622306,41.5325109,37.5864307,18.1843608,11.9881505,49.8240676,2.9816754,38.2414258,10.4080717,1.6229988,1.6343798,14.3659755,63.515127,64.4585792,53.6751127,29.7705985,9.7177493,22.3647365,72.9475809,41.4922897,36.1156062,18.2243482,12.0444867,49.1570427,2.5787848,38.3096166,11.1403384
50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6123728,1.6347097,14.3163762,65.3805845,66.5618941,54.3913412,29.2230165,9.7662065,22.9861482,72.0622306,41.5325109,37.5864307,18.1843608,11.9881505,49.8240676,2.9816754,38.2414258,10.4080717,1.6229988,1.6343798,14.3659755,63.515127,64.4585792,53.6751127,29.7705985,9.7177493,22.3647365,72.9475809,41.4922897,36.1156062,18.2243482,12.0444867,49.1570427,2.5787848,38.3096166,11.1403384,1.7609878,1.7725917,13.9505237,62.2874692,63.8851725,52.5234492,30.3393182,9.7102361,20.9801207,73.0361342,41.3585255,34.927792,18.13039,12.1781628,47.9718413,2.6757665,38.3928074,12.1781006
51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6229988,1.6343798,14.3659755,63.515127,64.4585792,53.6751127,29.7705985,9.7177493,22.3647365,72.9475809,41.4922897,36.1156062,18.2243482,12.0444867,49.1570427,2.5787848,38.3096166,11.1403384,1.7609878,1.7725917,13.9505237,62.2874692,63.8851725,52.5234492,30.3393182,9.7102361,20.9801207,73.0361342,41.3585255,34.927792,18.13039,12.1781628,47.9718413,2.6757665,38.3928074,12.1781006,1.8743941,1.8957176,13.7890428,62.1760155,63.2738082,52.1334891,29.6212501,9.8843436,21.4534289,73.8100295,41.0490913,33.9386992,18.4879687,12.6712236,48.362221,2.1997362,38.4906397,13.5915091
52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7609878,1.7725917,13.9505237,62.2874692,63.8851725,52.5234492,30.3393182,9.7102361,20.9801207,73.0361342,41.3585255,34.927792,18.13039,12.1781628,47.9718413,2.6757665,38.3928074,12.1781006,1.8743941,1.8957176,13.7890428,62.1760155,63.2738082,52.1334891,29.6212501,9.8843436,21.4534289,73.8100295,41.0490913,33.9386992,18.4879687,12.6712236,48.362221,2.1997362,38.4906397,13.5915091,1.6553625,1.6771397,14.2490689,60.8491168,60.9844298,50.9375885,30.5529303,10.0982557,21.4436693,73.331178,41.2005796,33.0026907,18.2316448,12.9413103,47.5131622,2.3972928,36.6029348,11.199895
53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8743941,1.8957176,13.7890428,62.1760155,63.2738082,52.1334891,29.6212501,9.8843436,21.4534289,73.8100295,41.0490913,33.9386992,18.4879687,12.6712236,48.362221,2.1997362,38.4906397,13.5915091,1.6553625,1.6771397,14.2490689,60.8491168,60.9844298,50.9375885,30.5529303,10.0982557,21.4436693,73.331178,41.2005796,33.0026907,18.2316448,12.9413103,47.5131622,2.3972928,36.6029348,11.199895,1.6562362,1.6683642,12.992793,59.4575887,60.7898178,50.3184508,31.8988592,9.1923889,19.0485238,72.7739523,41.1567197,31.7556597,17.7005705,12.2226692,47.3809583,2.4987132,37.4862079,10.4298976
54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6553625,1.6771397,14.2490689,60.8491168,60.9844298,50.9375885,30.5529303,10.0982557,21.4436693,73.331178,41.2005796,33.0026907,18.2316448,12.9413103,47.5131622,2.3972928,36.6029348,11.199895,1.6562362,1.6683642,12.992793,59.4575887,60.7898178,50.3184508,31.8988592,9.1923889,19.0485238,72.7739523,41.1567197,31.7556597,17.7005705,12.2226692,47.3809583,2.4987132,37.4862079,10.4298976,1.7703219,1.8302827,12.7668018,59.851889,60.9040539,49.7812282,32.6679646,8.9244765,17.9213768,71.8761058,40.8694254,33.4585979,17.6579946,12.1738092,46.6786666,2.7244372,37.178201,10.9643581
55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6562362,1.6683642,12.992793,59.4575887,60.7898178,50.3184508,31.8988592,9.1923889,19.0485238,72.7739523,41.1567197,31.7556597,17.7005705,12.2226692,47.3809583,2.4987132,37.4862079,10.4298976,1.7703219,1.8302827,12.7668018,59.851889,60.9040539,49.7812282,32.6679646,8.9244765,17.9213768,71.8761058,40.8694254,33.4585979,17.6579946,12.1738092,46.6786666,2.7244372,37.178201,10.9643581,1.6080653,1.6667663,13.1710276,59.4896779,61.031789,50.7411857,33.1859923,8.8429816,16.8899384,70.6513835,39.6902584,33.8518478,17.8040279,12.3758715,47.0813754,2.8930007,38.4572687,10.2213452
56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7703219,1.8302827,12.7668018,59.851889,60.9040539,49.7812282,32.6679646,8.9244765,17.9213768,71.8761058,40.8694254,33.4585979,17.6579946,12.1738092,46.6786666,2.7244372,37.178201,10.9643581,1.6080653,1.6667663,13.1710276,59.4896779,61.031789,50.7411857,33.1859923,8.8429816,16.8899384,70.6513835,39.6902584,33.8518478,17.8040279,12.3758715,47.0813754,2.8930007,38.4572687,10.2213452,1.5940673,1.6403168,14.0395246,62.7450081,64.4283871,52.6176624,32.156149,9.1050716,16.821462,69.7492435,38.1847626,35.7779538,18.3811538,12.7707837,49.3064708,2.9055315,39.471439,11.5595752
